COUNTY,CITY,ZIPCODE,VIOLATION_TYPE_NAME,ANALYTE_NAME,VIOL_BEGIN_DATE,VIOL_END_DATE
MERCED,ATWATER,95301,"MCL, SINGLE SAMPLE",NITRATE,7/1/15,9/30/15
MERCED,ATWATER,95301,"MCL, SINGLE SAMPLE",NITRATE,10/1/15,12/31/15
MERCED,ATWATER,95301,"MCL, SINGLE SAMPLE",NITRATE,10/1/15,12/31/15
MERCED,ATWATER,95301,"MCL, SINGLE SAMPLE",NITRATE,4/1/16,6/30/16
MERCED,ATWATER,95301,"MCL, SINGLE SAMPLE",NITRATE,4/1/16,6/30/16
MERCED,ATWATER,95301,"MCL, SINGLE SAMPLE",NITRATE,7/1/16,7/31/16
MERCED,ATWATER,95301,"MCL, SINGLE SAMPLE",NITRATE,7/1/16,7/31/16
MERCED,ATWATER,95301,"MCL, SINGLE SAMPLE",NITRATE,10/1/16,12/31/16
MERCED,ATWATER,95301,"MCL, SINGLE SAMPLE",NITRATE,10/1/16,12/31/16
MERCED,ATWATER,95301,"MCL, SINGLE SAMPLE",NITRATE,1/1/17,3/31/17
MERCED,ATWATER,95301,"MCL, SINGLE SAMPLE",NITRATE,1/1/17,3/31/17
MERCED,SANTA NELLA,95322,"MCL,  AVERAGE",TTHM,10/1/14,12/31/14
MERCED,SANTA NELLA,95322,"MCL,  AVERAGE",TTHM,10/1/14,12/31/14
MERCED,SANTA NELLA,95322,"MCL,  AVERAGE",TTHM,1/1/15,3/31/15
MERCED,SANTA NELLA,95322,"MCL,  AVERAGE",TTHM,1/1/15,3/31/15
MERCED,LIVINGSTON,95334,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
MERCED,LIVINGSTON,95334,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
MERCED,LIVINGSTON,95334,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
MERCED,LIVINGSTON,95334,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
MERCED,LIVINGSTON,95334,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
MERCED,LIVINGSTON,95334,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
MERCED,LIVINGSTON,95334,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
MERCED,LIVINGSTON,95334,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
MERCED,LIVINGSTON,95334,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
MERCED,LIVINGSTON,95334,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
MERCED,LIVINGSTON,95334,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
MERCED,LIVINGSTON,95334,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
MERCED,LIVINGSTON,95334,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
MERCED,LIVINGSTON,95334,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
MERCED,LIVINGSTON,95334,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
MERCED,LIVINGSTON,95334,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
MERCED,LIVINGSTON,95334,"MCL,  AVERAGE",ARSENIC,10/1/15,12/31/15
MERCED,LIVINGSTON,95334,"MCL,  AVERAGE",ARSENIC,10/1/15,12/31/15
MERCED,LIVINGSTON,95334,STATE PRIMARY MCL VIOL - NOT CR6,"1,2,3-TRICHLOROPROPANE",1/1/18,3/31/18
MERCED,LIVINGSTON,95334,STATE PRIMARY MCL VIOL - NOT CR6,"1,2,3-TRICHLOROPROPANE",1/1/18,3/31/18
MERCED,LIVINGSTON,95334,STATE PRIMARY MCL VIOL - NOT CR6,"1,2,3-TRICHLOROPROPANE",1/1/18,3/31/18
MERCED,LIVINGSTON,95334,STATE PRIMARY MCL VIOL - NOT CR6,"1,2,3-TRICHLOROPROPANE",1/1/18,3/31/18
MERCED,LIVINGSTON,95334,STATE PRIMARY MCL VIOL - NOT CR6,"1,2,3-TRICHLOROPROPANE",1/1/18,3/31/18
MERCED,LIVINGSTON,95334,STATE PRIMARY MCL VIOL - NOT CR6,"1,2,3-TRICHLOROPROPANE",1/1/18,3/31/18
MERCED,LIVINGSTON,95334,STATE PRIMARY MCL VIOL - NOT CR6,"1,2,3-TRICHLOROPROPANE",1/1/18,3/31/18
MERCED,SANTA NELLA,95322,"MCL,  AVERAGE",TTHM,7/1/14,9/30/14
MERCED,SANTA NELLA,95322,"MCL,  AVERAGE",TTHM,7/1/14,9/30/14
MONO,MAMMOTH LAKES,93546,RES DISINFECT CONCENTRATION (SWTR),CHLORINE,8/14/16,8/14/16
MONO,MAMMOTH LAKES,93546,RES DISINFECT CONCENTRATION (SWTR),CHLORINE,8/14/16,8/14/16
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,1/1/12,3/31/12
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,1/1/12,3/31/12
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,7/1/12,9/30/12
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,7/1/12,9/30/12
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,7/1/12,9/30/12
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,10/1/12,12/31/12
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,7/1/13,9/30/13
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,7/1/13,9/30/13
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,7/1/13,9/30/13
MONTEREY,SALINAS,93907,"MCL,  AVERAGE",ARSENIC,10/1/13,10/31/13
MONTEREY,SALINAS,93907,"MCL,  AVERAGE",ARSENIC,10/1/13,10/31/13
MONTEREY,SALINAS,93907,"MCL,  AVERAGE",ARSENIC,10/1/13,10/31/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,1/1/12,3/31/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,1/1/12,3/31/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,1/1/12,3/31/12
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,7/1/12,9/30/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,7/1/12,9/30/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,7/1/12,9/30/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,10/1/12,12/31/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,10/1/12,12/31/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,10/1/12,12/31/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,1/1/13,3/31/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,1/1/13,3/31/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,1/1/13,3/31/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,4/1/13,6/30/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,4/1/13,6/30/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,4/1/13,6/30/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,10/1/13,12/31/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,10/1/13,12/31/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,10/1/13,12/31/13
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,7/1/15,9/30/15
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,7/1/15,9/30/15
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,7/1/15,9/30/15
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,7/1/15,9/30/15
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,10/1/15,12/30/15
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,10/1/15,12/30/15
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,1/1/16,3/31/16
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,1/1/16,3/31/16
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,4/1/16,6/30/16
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,4/1/16,6/30/16
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,7/1/16,9/30/16
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,7/1/16,9/30/16
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,10/1/16,12/31/16
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,10/1/16,12/31/16
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,10/1/16,12/31/16
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,1/1/17,3/31/17
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,1/1/17,3/31/17
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,1/1/17,3/31/17
MONTEREY,SALINAS,93907,"MCL,  AVERAGE",ARSENIC,4/1/13,4/30/13
MONTEREY,SALINAS,93907,"MCL,  AVERAGE",ARSENIC,4/1/13,4/30/13
MONTEREY,SALINAS,93907,"MCL,  AVERAGE",ARSENIC,4/1/13,4/30/13
MONTEREY,SALINAS,93907,"MCL,  AVERAGE",ARSENIC,4/1/13,4/30/13
MONTEREY,SALINAS,93907,"MCL,  AVERAGE",ARSENIC,7/1/13,7/31/13
MONTEREY,SALINAS,93907,"MCL,  AVERAGE",ARSENIC,7/1/13,7/31/13
MONTEREY,SALINAS,93907,"MCL,  AVERAGE",ARSENIC,7/1/13,7/31/13
MONTEREY,SALINAS,93907,"MCL,  AVERAGE",ARSENIC,7/1/13,7/31/13
MONTEREY,SALINAS,93907,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
MONTEREY,SALINAS,93907,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
MONTEREY,SALINAS,93907,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,1/1/12,1/31/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,1/1/12,1/31/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,1/1/12,1/31/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,4/1/12,6/30/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,4/1/12,6/30/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,4/1/12,6/30/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,4/1/12,6/30/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,7/1/12,9/30/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,7/1/12,9/30/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,7/1/12,9/30/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,10/1/12,12/31/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,10/1/12,12/31/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,10/1/12,12/31/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,1/1/13,3/31/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,1/1/13,3/31/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,1/1/13,3/31/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,1/1/13,3/31/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,10/1/13,12/31/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,10/1/13,12/31/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,10/1/13,12/31/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,10/1/13,12/31/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,1/1/14,3/31/14
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,1/1/14,3/31/14
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,1/1/14,3/31/14
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,1/1/14,3/31/14
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,4/1/14,6/30/14
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,4/1/14,6/30/14
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,4/1/14,6/30/14
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,4/1/14,6/30/14
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,7/1/14,9/30/14
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,7/1/14,9/30/14
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,7/1/14,9/30/14
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",NITRATE,7/1/14,9/30/14
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,10/1/12,12/31/12
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,10/1/12,12/31/12
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,10/1/12,12/31/12
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,4/1/13,6/30/13
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,4/1/13,6/30/13
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,4/1/13,6/30/13
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,4/1/13,6/30/13
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,10/1/13,12/31/13
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,10/1/13,12/31/13
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,10/1/13,12/31/13
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,10/1/13,12/31/13
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,7/1/14,10/31/14
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,7/1/14,10/31/14
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,7/1/14,10/31/14
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,7/1/14,10/31/14
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,10/1/14,12/31/14
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,10/1/14,12/31/14
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,10/1/14,12/31/14
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,10/1/14,12/31/14
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,1/1/15,3/31/15
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,1/1/15,3/31/15
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,1/1/15,3/31/15
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,4/1/15,6/30/15
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,4/1/15,6/30/15
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,4/1/15,6/30/15
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,4/1/15,6/30/15
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,7/1/15,10/31/15
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,7/1/15,10/31/15
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,7/1/15,10/31/15
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,7/1/15,10/31/15
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,10/1/15,12/31/15
MONTEREY,BIG SUR,93920,FAILURE TO FILTER (SWTR),SWTR,10/1/15,12/31/15
MONTEREY,BIG SUR,93920,RES DISINFECT CONCENTRATION (SWTR),CHLORINE,11/1/16,11/30/16
MONTEREY,BIG SUR,93920,RES DISINFECT CONCENTRATION (SWTR),CHLORINE,11/1/16,11/30/16
MONTEREY,BIG SUR,93920,RES DISINFECT CONCENTRATION (SWTR),CHLORINE,11/1/16,11/30/16
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,1/1/12,3/31/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,1/1/12,3/31/12
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,7/1/12,9/30/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,7/1/12,9/30/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,10/1/12,12/31/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,10/1/12,12/31/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,1/1/13,3/31/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,1/1/13,3/31/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,4/1/13,6/30/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,4/1/13,6/30/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,4/1/13,6/30/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,7/1/13,9/30/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,7/1/13,9/30/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,7/1/13,9/30/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,10/1/13,12/1/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,10/1/13,12/1/13
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,10/1/13,12/1/13
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
MONTEREY,GREENFIELD,93927,RES DISINFECT CONCENTRATION (SWTR),SWTR,4/1/15,4/30/15
MONTEREY,GREENFIELD,93927,RES DISINFECT CONCENTRATION (SWTR),SWTR,4/1/15,4/30/15
MONTEREY,GREENFIELD,93927,RES DISINFECT CONCENTRATION (SWTR),SWTR,4/1/15,4/30/15
MONTEREY,GREENFIELD,93927,RES DISINFECT CONCENTRATION (SWTR),SWTR,4/1/15,4/30/15
MONTEREY,GREENFIELD,93927,RES DISINFECT CONCENTRATION (SWTR),SWTR,5/1/15,5/31/15
MONTEREY,GREENFIELD,93927,RES DISINFECT CONCENTRATION (SWTR),SWTR,5/1/15,5/31/15
MONTEREY,GREENFIELD,93927,RES DISINFECT CONCENTRATION (SWTR),SWTR,5/1/15,5/31/15
MONTEREY,GREENFIELD,93927,RES DISINFECT CONCENTRATION (SWTR),SWTR,5/1/15,5/31/15
MONTEREY,GREENFIELD,93927,RES DISINFECT CONCENTRATION (SWTR),SWTR,6/1/15,6/30/15
MONTEREY,GREENFIELD,93927,RES DISINFECT CONCENTRATION (SWTR),SWTR,6/1/15,6/30/15
MONTEREY,GREENFIELD,93927,RES DISINFECT CONCENTRATION (SWTR),SWTR,6/1/15,6/30/15
MONTEREY,GREENFIELD,93927,RES DISINFECT CONCENTRATION (SWTR),SWTR,6/1/15,6/30/15
MONTEREY,GREENFIELD,93927,RES DISINFECT CONCENTRATION (SWTR),SWTR,7/1/15,7/31/15
MONTEREY,GREENFIELD,93927,RES DISINFECT CONCENTRATION (SWTR),SWTR,8/1/15,8/31/15
MONTEREY,GREENFIELD,93927,RES DISINFECT CONCENTRATION (SWTR),SWTR,9/1/15,9/30/15
MONTEREY,GREENFIELD,93927,RES DISINFECT CONCENTRATION (SWTR),SWTR,10/1/15,10/31/15
MONTEREY,GREENFIELD,93927,RES DISINFECT CONCENTRATION (SWTR),SWTR,11/1/15,11/30/15
MONTEREY,GREENFIELD,93927,RES DISINFECT CONCENTRATION (SWTR),SWTR,12/1/15,12/31/15
MONTEREY,GREENFIELD,93927,RES DISINFECT CONCENTRATION (SWTR),SWTR,1/1/16,1/31/16
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,12/1/12,12/31/12
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,12/1/12,12/31/12
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,12/1/12,12/31/12
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,12/1/12,12/31/12
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,7/1/12,9/30/12
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,7/1/12,9/30/12
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,7/1/12,9/30/12
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,10/1/12,12/31/12
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,10/1/12,12/31/12
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,10/1/12,12/31/12
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,1/1/13,3/31/13
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,1/1/13,3/31/13
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,1/1/13,3/31/13
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,4/1/13,6/30/13
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,4/1/13,6/30/13
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,4/1/13,6/30/13
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,7/1/13,9/30/13
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,7/1/13,9/30/13
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,7/1/13,9/30/13
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,10/1/13,12/31/13
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,10/1/13,12/31/13
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,10/1/13,12/31/13
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,1/1/14,3/31/14
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,1/1/14,3/31/14
MONTEREY,SALINAS,93907,"MCL, SINGLE SAMPLE",ARSENIC,1/1/14,3/31/14
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
MONTEREY,SALINAS,93908,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,7/1/12,9/30/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,7/1/12,9/30/12
MONTEREY,SALINAS,93908,"MCL, SINGLE SAMPLE",ARSENIC,7/1/12,9/30/12
